2.063136962465821414e-02 2.107879691772309230e-02 3.281133482475764515e-03 4.971414367387521401e-04 2.778523489932885893e-01 9.942828734775043616e-05 5.468555804126274192e-04 2.833706189410887220e-03 4.787472035794183151e-02 2.585135471041511476e-03 8.789460601541138063e-02 4.822271936365895781e-03 1.541138453890131699e-03 9.942828734775043616e-05 3.082276907780263399e-03 1.690280884911757320e-03 0.000000000000000000e+00 2.485707183693760701e-04 2.386278896346010273e-02 2.676609495401441885e-01 4.971414367387521808e-05 1.242853591846880459e-03 1.043997017151379559e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.839423315933382940e-03 1.963211533681332444e-01 2.371364653243848014e-02 7.606263982102907939e-03
1.627878077790204450e-02 6.639328256199961316e-03 3.869982780351848787e-03 4.562319149313876637e-02 1.126200493511565620e-01 1.698886936145284007e-02 5.698460882995153368e-03 4.083009355417088304e-04 8.636452397436580886e-02 5.503186522518684542e-04 2.084109992721592045e-02 1.415916635600291129e-01 8.379045285899415149e-03 1.597699312989295294e-04 2.911363192558271556e-03 1.686460385933145120e-03 1.775221458876994959e-05 6.745841543732580912e-04 1.649535779588503781e-01 3.113738438870249092e-02 1.792973673465764932e-03 1.061582432408442883e-02 1.579947098400525524e-03 0.000000000000000000e+00 2.361044540306403428e-03 5.325664376630985216e-04 2.972253288597752618e-01 1.315439101027853289e-02 5.343416591219754715e-03
5.753205737985617185e-02 4.025722004489935835e-02 2.435219359993912036e-03 5.365092652486587455e-03 4.029527034739925906e-01 7.990563524980023868e-04 5.707545374985731335e-04 6.049998097484875215e-03 4.866633689737833585e-02 0.000000000000000000e+00 4.566036299988585068e-04 6.468551424983828846e-04 4.957954415737605286e-02 1.826414519995434027e-03 3.462577527491343676e-03 8.580343213728548746e-02 0.000000000000000000e+00 6.620752634983448348e-03 8.097104371979757520e-02 1.978615729995053529e-03 1.065408469997336516e-03 2.283018149994292534e-04 2.663521174993341289e-04 0.000000000000000000e+00 7.610060499980975113e-05 1.141509074997146267e-04 1.673071800920817309e-01 2.294433240744263997e-02 1.202389558996994068e-02
1.095745274075726229e-02 3.211955612557854112e-03 1.215078347181174426e-02 1.973177940110411033e-01 8.609825461439804539e-03 7.249205375564602197e-05 6.325210505771482195e-02 2.169185300842023292e-03 1.754865332069369468e-02 5.063291139240506424e-03 2.784810126582278403e-02 2.760274354541905877e-03 3.239837171694641329e-03 1.769921374003234280e-02 5.018680644621647050e-03 2.135727429877878978e-03 1.059499247197903356e-04 6.803100429376011168e-04 4.224056209223219643e-02 4.803992639268388209e-02 4.879272848937712265e-03 4.962917526348073483e-03 7.578207773378687478e-03 2.230524730942954470e-05 9.647019461328277829e-04 1.394077956839346547e-03 4.854792840015613731e-01 1.840182903027937425e-02 6.195282440194055558e-03
0.000000000000000000e+00 1.636904761904761987e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.488095238095238013e-02 0.000000000000000000e+00 1.488095238095238013e-03 2.976190476190476025e-03 1.934523809523809590e-02 0.000000000000000000e+00 1.488095238095238013e-03 1.190476190476190410e-02 2.529761904761904795e-02 7.440476190476190063e-03 1.934523809523809590e-02 5.952380952380952051e-03 0.000000000000000000e+00 1.488095238095238013e-02 1.324404761904761918e-01 3.273809523809523975e-02 1.190476190476190410e-02 1.488095238095238013e-03 3.690476190476190688e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.321428571428571508e-01 5.803571428571428770e-02 2.083333333333333218e-02
8.917969223312734173e-02 7.270083605961468170e-04 2.423361201987156237e-04 4.846722403974312475e-04 1.454016721192293582e-01 1.211680600993578119e-04 4.846722403974312475e-04 3.877377923179449980e-03 4.471101417666303174e-02 7.512419726160184281e-03 2.544529262086514185e-03 5.452562704471101453e-03 1.696352841391009312e-03 2.423361201987156237e-04 2.435478007997091826e-02 3.265479219677692724e-01 0.000000000000000000e+00 4.955773658063734183e-02 2.411244395977220345e-02 8.833151581243184336e-02 2.059857021689082829e-03 1.332848661092935795e-03 4.846722403974312475e-04 0.000000000000000000e+00 2.423361201987156237e-04 8.481764206955046560e-04 1.489155458621107542e-01 2.168908275778504841e-02 8.845268387253120076e-03
1.111111111111111154e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.666666666666666630e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.222222222222222307e-02 0.000000000000000000e+00 3.333333333333333287e-02 0.000000000000000000e+00 5.111111111111110716e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.111111111111111154e-02 1.444444444444444309e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.020114871693741085e-02 1.776074148938792605e-02 8.110040180442231253e-03 8.102645007025414958e-02 8.089087189094584796e-02 6.039391623733576580e-04 5.398476594276135389e-03 2.575985406857790767e-03 7.562797347597800812e-02 9.490472551581335091e-04 2.115019597209554653e-02 2.328247097394433793e-02 2.192668918086129043e-02 1.787166909064017567e-02 2.823723716321147742e-02 5.423127172332190861e-04 7.395173416816624024e-05 1.384129957847511465e-02 3.172529395814331632e-02 1.122957083343604362e-01 2.378780782409347424e-03 1.161042226440209962e-02 1.343456504055020196e-03 9.860231222422165818e-05 6.778908965415238576e-04 2.366455493381319688e-03 3.947297064116153664e-01 1.709517588187442830e-02 5.608006507752606902e-03
8.503983187527491480e-03 4.838473192903572709e-03 5.522701725233370405e-03 5.718195591613312728e-03 2.233517423390841278e-02 2.248179463369336713e-03 2.590293729534235995e-03 2.585406382874737286e-02 3.900102634279849212e-02 5.229460925663457355e-03 8.259615854552563793e-03 3.225648795269048328e-03 7.135526122867895220e-03 3.421142661648990651e-04 3.030154928889106005e-03 1.309808904745613650e-02 4.887346659498558073e-05 1.515077464444553003e-03 1.193490054249547877e-01 2.423635208445334976e-01 1.319583598064610680e-03 2.345926396559307875e-03 9.481452519427202227e-03 0.000000000000000000e+00 8.308489321147548724e-04 7.331019989247837109e-04 4.137138947265529554e-01 3.489565514881970421e-02 1.647035824251014136e-02
4.588935714763529329e-03 1.097063348718977857e-03 1.177336276674025017e-03 1.605458559100943206e-04 1.179744464512676450e-01 1.498427988494213658e-03 4.950163890561241550e-04 7.973777510201351254e-03 1.478359756505451816e-01 1.685731487055990366e-03 9.365174928088835365e-04 1.766004415011037526e-03 4.816375677302829617e-04 1.873034985617767073e-04 1.000735835172921265e-02 6.020469596628537021e-04 0.000000000000000000e+00 1.865007692822262531e-02 6.108769817379088723e-02 1.153254398287510869e-02 1.404776239213325305e-02 1.097063348718977857e-03 1.003411599438089503e-03 0.000000000000000000e+00 2.408187838651414808e-04 8.696233861796775697e-04 5.723459763194862493e-01 1.471670345842531272e-02 5.940196668673489860e-03
0.000000000000000000e+00 2.698412698412698627e-03 1.190476190476190410e-02 4.857142857142857095e-02 1.126984126984127005e-02 3.460317460317460098e-02 5.380952380952380709e-02 1.587301587301587300e-04 1.587301587301587300e-04 0.000000000000000000e+00 3.650793650793651007e-03 3.793650793650793496e-02 6.190476190476190688e-03 4.126984126984127414e-03 0.000000000000000000e+00 3.015873015873016087e-03 0.000000000000000000e+00 4.253968253968253704e-02 1.503174603174603219e-01 3.501587301587301693e-01 0.000000000000000000e+00 1.428571428571428570e-03 9.301587301587301015e-02 4.603174603174602954e-03 0.000000000000000000e+00 3.968253968253968034e-03 1.125396825396825368e-01 1.634920634920634941e-02 6.984126984126984121e-03
7.055900621118012250e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.612422360248447317e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.644720496894409856e-01 0.000000000000000000e+00 2.484472049689441086e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.910559006211180022e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.962732919254658606e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.987577639751552869e-03 2.484472049689441086e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.726708074534161412e-03 0.000000000000000000e+00 4.968944099378882172e-04
3.387470997679814522e-01 7.656612529002319867e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.872389791183294461e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.320185614849187838e-03 2.737819025522041927e-01 0.000000000000000000e+00 1.624129930394431487e-02 2.552204176334106622e-02 0.000000000000000000e+00 9.280742459396751354e-03 4.176334106728538109e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.088167053364269055e-02 0.000000000000000000e+00 4.640371229698375677e-03 0.000000000000000000e+00 1.392111368909512703e-02 0.000000000000000000e+00 2.320185614849187838e-03 2.320185614849187838e-03 1.067285382830626406e-01 9.280742459396751354e-03 6.960556844547563515e-03
1.181102362204724393e-02 1.968503937007873988e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.771653543307086590e-02 3.937007874015747977e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.106299212598424786e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.968503937007873988e-03 3.937007874015747977e-03 1.771653543307086590e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.874015748031495954e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.968503937007873988e-03 0.000000000000000000e+00 1.811023622047244208e-01 2.165354330708661387e-02 1.771653543307086590e-02
1.097560975609756101e-01 1.355013550135501441e-02 0.000000000000000000e+00 2.303523035230352345e-02 4.471544715447154511e-02 0.000000000000000000e+00 8.130081300813008990e-03 0.000000000000000000e+00 2.710027100271002708e-03 0.000000000000000000e+00 8.130081300813008990e-03 7.859078590785907592e-02 2.168021680216802166e-02 6.775067750677507203e-03 2.303523035230352345e-02 1.084010840108401083e-02 0.000000000000000000e+00 3.794037940379403617e-02 1.124661246612466137e-01 5.420054200542005415e-03 1.355013550135501354e-03 4.065040650406504495e-03 4.065040650406503975e-02 0.000000000000000000e+00 2.710027100271002708e-03 0.000000000000000000e+00 3.441734417344173291e-01 6.233062330623306141e-02 3.794037940379403617e-02
2.501812907904278349e-01 7.251631617113850825e-04 7.251631617113850825e-04 5.801305293691080660e-03 2.044960116026105779e-01 0.000000000000000000e+00 9.427121102248005313e-03 0.000000000000000000e+00 4.017403915881073151e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.701957940536620556e-03 7.251631617113850825e-04 4.133430021754894851e-02 1.087744742567077656e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.701957940536620556e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.060913705583756028e-02 1.087744742567077656e-02 1.450326323422770165e-03 3.625815808556925521e-03
4.179478419314428678e-02 3.581596629085525424e-02 9.964696503815055964e-03 1.387085753331055715e-01 1.341532855027901261e-01 5.010818813346999342e-03 3.376608586721330241e-02 8.079945336522036115e-02 6.633640815396879553e-02 5.181642181983828373e-03 2.397221273203507461e-02 1.924609953308279234e-02 3.473408495615533387e-02 3.239949891811866323e-02 4.521125156588087779e-02 1.338116387655164524e-02 5.694112287894317496e-05 1.269787040200432739e-02 3.325361576130281271e-02 3.894772804919713338e-02 7.060699236988953777e-03 7.311240177656302963e-02 5.648559389591163021e-02 0.000000000000000000e+00 3.985878601526021909e-04 5.733971073909577276e-02 0.000000000000000000e+00 5.694112287894317496e-05 1.138822457578863499e-04
5.405405405405405489e-04 5.405405405405405489e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.405405405405405489e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.621621621621621538e-03 0.000000000000000000e+00 5.405405405405405489e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.405405405405405489e-04 5.405405405405405489e-04 0.000000000000000000e+00 5.405405405405405489e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.918918918918918637e-01 2.702702702702702853e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.363770250368188372e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.363770250368188372e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.985272459499263675e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.701576038752814490e-01 1.958108753496622806e-02 1.978576789247458653e-02 1.323599645220713619e-02 2.046803575083577689e-04 4.093607150167155378e-04 1.309954288053489721e-02 2.524391075936412501e-03 9.824657160401173775e-03 2.115030360919697289e-03 1.951286074913010857e-02 1.387732823906665802e-01 5.273930545132018977e-02 2.898956130176707502e-01 6.822678583611926353e-04 4.775875008528348122e-04 0.000000000000000000e+00 8.084874121580132300e-02 8.924063587364398920e-02 5.123831616292556790e-02 1.637442860066862151e-03 3.138432148461486187e-03 3.411339291805963177e-04 0.000000000000000000e+00 4.980555366036706379e-03 2.933751790953128148e-03 9.074162516203861106e-03 2.319710718428054895e-03 1.228082145050146722e-03
8.923431203223948852e-03 4.317789291882555931e-04 1.741508347725964287e-02 0.000000000000000000e+00 9.454519286125503408e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.173862982153137870e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.014968336211859362e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.181347150259067551e-03 4.317789291882555931e-04 2.878526194588370982e-04 1.439263097294185491e-04 4.317789291882555931e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.266551525618883102e-02 0.000000000000000000e+00 1.727115716753022372e-03 4.317789291882555931e-04 2.878526194588370982e-04
4.458598726114649385e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.910828025477706929e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.184713375796178331e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.624203821656050595e-01 1.783439490445859754e-01 6.369426751592356661e-02
5.952380952380952051e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.571428571428571508e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.571428571428571230e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.523809523809523281e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.285714285714285476e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.190476190476190410e-02 1.190476190476190410e-02 0.000000000000000000e+00
7.950756604257501470e-03 8.243872055105704684e-04 9.709449309346718585e-04 6.058329974718792282e-02 4.552449345986150225e-02 1.831971567801267715e-05 5.704759462133147940e-02 2.590407796870992582e-02 1.579159491444692698e-02 1.172461803392811338e-03 5.069065328106107937e-02 9.859670977906423439e-02 6.430220202982449805e-03 1.415381233283259377e-01 2.619719341955813012e-03 1.707397501190781666e-02 3.663943135602535430e-05 1.103396475286703565e-01 1.238046385520096687e-01 7.688784670061921123e-02 2.689334261532260947e-02 4.032169420730589982e-02 3.268237276957461357e-02 0.000000000000000000e+00 3.114351665262154946e-04 5.283406001538856062e-02 2.473161616531711297e-03 3.663943135602535294e-04 3.114351665262154946e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.076923076923077094e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.076923076923077094e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.692307692307692735e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.307692307692307820e-01 0.000000000000000000e+00 7.692307692307692735e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.257861635220125854e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.792452830188678847e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.515723270440251708e-02 0.000000000000000000e+00 6.918238993710691676e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.805031446540879936e-02 1.132075471698113234e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.257861635220125854e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.336393914843820571e-03 5.896120262849941819e-03 4.500855162480871100e-05 5.040957781978576066e-03 9.609325771896660984e-02 0.000000000000000000e+00 2.115401926366009336e-03 1.800342064992348440e-04 0.000000000000000000e+00 5.879917184265009977e-01 1.575299306868304912e-03 2.299936988027725254e-02 9.001710324961742201e-05 2.094247907102349537e-01 2.052389954091277460e-02 3.150598613736610041e-04 3.600684129984696880e-04 2.745521649113331561e-03 2.547484021964173048e-02 5.806103159600324234e-03 0.000000000000000000e+00 4.050769646232784261e-04 0.000000000000000000e+00 0.000000000000000000e+00 9.001710324961742201e-05 1.170222342245026649e-03 3.105590062111801032e-03 8.101539292465568523e-04 4.050769646232784261e-04
1.449275362318840632e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.681159420289854767e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.898550724637681195e-02 4.347826086956521618e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.449275362318840597e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
